Bakarpur Ogairah,Bakarpur Ogairah,25.3294,87.5138,India,IN,IND,Bihār,,16106,1356113318
Sāyarpuram,Sayarpuram,8.6822,78.0265,India,IN,IND,Tamil Nādu,,16857,1356468611
Mullānwāla,Mullanwala,31.0619,74.8228,India,IN,IND,Punjab,,16628,1356314398
Sughrāin,Sughrain,25.7460,86.3250,India,IN,IND,Bihār,,16001,1356055718
Chettināyakkanpatti,Chettinayakkanpatti,10.3940,77.9754,India,IN,IND,Tamil Nādu,,16354,1356249275
Turhāpatti,Turhapatti,26.8511,84.4522,India,IN,IND,Bihār,,15455,1356428490
Pipra Latīf,Pipra Latif,25.3579,86.7174,India,IN,IND,Bihār,,15498,1356257799
Rājāsūr,Rajasur,17.8600,76.9500,India,IN,IND,Karnātaka,,16349,1356367448
Sānātikri,Sanatikri,22.0198,88.5026,India,IN,IND,West Bengal,,15536,1356384809
Turkaguda,Turkaguda,17.2728,78.5708,India,IN,IND,Andhra Pradesh,,15689,1356802261
Anantapalle,Anantapalle,16.9767,81.4442,India,IN,IND,Andhra Pradesh,,16092,1356893543
Isrāin Kalān,Israin Kalan,25.9844,87.0372,India,IN,IND,Bihār,,15334,1356141383
Sadhoa,Sadhoa,25.4049,87.1980,India,IN,IND,Bihār,,14501,1356262606
Dewangarh,Dewangarh,24.8637,85.8584,India,IN,IND,Bihār,,15610,1356231194
Hathīaundha,Hathiaundha,25.7223,86.9972,India,IN,IND,Bihār,,15168,1356151591
Elandakuttai,Elandakuttai,11.3992,77.7782,India,IN,IND,Tamil Nādu,,15300,1356166281
Puduppatti,Puduppatti,11.5500,78.2833,India,IN,IND,Tamil Nādu,,15727,1356253569
Vardannāpet,Vardannapet,17.7735,79.5731,India,IN,IND,Andhra Pradesh,,15787,1356141021
Samsikāpuram,Samsikapuram,9.4156,77.5917,India,IN,IND,Tamil Nādu,,15379,1356205369
Rasulpur Dhuria,Rasulpur Dhuria,25.5693,87.0375,India,IN,IND,Bihār,,14658,1356806028
Jitwārpur Kumhra,Jitwarpur Kumhra,25.7852,85.7044,India,IN,IND,Bihār,,14160,1356139201
Mohanpur Gaughāta,Mohanpur Gaughata,25.3345,87.3404,India,IN,IND,Bihār,,14388,1356309943
Ernagūdem,Ernagudem,17.0020,81.5063,India,IN,IND,Andhra Pradesh,,15572,1356062617
Chembagarāmanpudūr,Chembagaramanpudur,8.2461,77.4907,India,IN,IND,Tamil Nādu,,15602,1356228551
Udayendram,Udayendram,12.6962,78.6227,India,IN,IND,Tamil Nādu,,15268,1356139197
Bariariyā,Bariariya,26.5105,84.7165,India,IN,IND,Bihār,,14287,1356092761
Ammūr,Ammur,12.9750,79.3628,India,IN,IND,Tamil Nādu,,14910,1356248445
Muttunāyakkanpatti,Muttunayakkanpatti,11.7125,78.0330,India,IN,IND,Tamil Nādu,,14962,1356227156
Vellālāpuram,Vellalapuram,11.6525,77.9380,India,IN,IND,Tamil Nādu,,14863,1356168688
Pakaryā Harsidhi,Pakarya Harsidhi,26.6526,84.7198,India,IN,IND,Bihār,,14516,1356477129
Udiyāvara,Udiyavara,13.3097,74.7366,India,IN,IND,Karnātaka,,15029,1356112857
Itki Thākurgaon,Itki Thakurgaon,23.3456,85.1114,India,IN,IND,Jhārkhand,,15108,1356191932
Tiruvāsaladi,Tiruvasaladi,11.4013,79.7746,India,IN,IND,Tamil Nādu,,14634,1356235662
Pānr,Panr,25.6884,85.7980,India,IN,IND,Bihār,,14201,1356127443
Suknadānga,Suknadanga,24.4600,88.0500,India,IN,IND,West Bengal,,14027,1356740992
Chak Husaini,Chak Husaini,25.5169,86.5566,India,IN,IND,Bihār,,13685,1356015975
Hindalgi,Hindalgi,16.1364,74.6547,India,IN,IND,Karnātaka,,14337,1356494231
Kishanpur Ratwāra,Kishanpur Ratwara,25.4822,86.8511,India,IN,IND,Bihār,,13862,1356060129
Vubatalai,Vubatalai,11.3597,76.7649,India,IN,IND,Tamil Nādu,,14640,1356521470
Afzala,Afzala,25.9319,86.2293,India,IN,IND,Bihār,,13475,1356634784
Kaguchi,Kaguchi,11.4519,76.8061,India,IN,IND,Tamil Nādu,,14988,1356141085
Kaintragarh,Kaintragarh,20.7211,84.5351,India,IN,IND,Odisha,,15016,1356082620
Mahuwa Singhrai,Mahuwa Singhrai,25.8168,85.3853,India,IN,IND,Bihār,,13622,1356216886
Nadisāl,Nadisal,13.1326,74.7777,India,IN,IND,Karnātaka,,14502,1356233043
Bāladharmāram,Baladharmaram,17.6703,80.1628,India,IN,IND,Andhra Pradesh,,14721,1356744948
Barahari,Barahari,25.7652,87.0937,India,IN,IND,Bihār,,13655,1356644677
Mutyālapalle,Mutyalapalle,16.4019,81.5703,India,IN,IND,Andhra Pradesh,,14406,1356287898
Tiorpāra,Tiorpara,22.2351,88.5540,India,IN,IND,West Bengal,,13350,1356566924
Shatrāna,Shatrana,29.9102,76.1202,India,IN,IND,Punjab,,14452,1356070208
Tarlapalli,Tarlapalli,18.8345,79.4907,India,IN,IND,Andhra Pradesh,,14454,1356167301
Linganaboyinacherla,Linganaboyinacherla,16.3961,81.6598,India,IN,IND,Andhra Pradesh,,13869,1356497118
Terkuvengānallūr,Terkuvenganallur,9.4052,77.5408,India,IN,IND,Tamil Nādu,,14220,1356204361
Balhāpur,Balhapur,25.3511,86.2122,India,IN,IND,Bihār,,13626,1356966762
Gaundrā,Gaundra,26.3683,85.0036,India,IN,IND,Bihār,,13403,1356075658
Polāia Kalān,Polaia Kalan,23.2119,76.5529,India,IN,IND,Madhya Pradesh,,14322,1356741312
Eraurā,Eraura,24.6130,84.4555,India,IN,IND,Bihār,,14101,1356012077
Dohta,Dohta,26.2864,88.2564,India,IN,IND,Bihār,,13323,1356946301
Barka Parbatta,Barka Parbatta,25.3396,87.0576,India,IN,IND,Bihār,,13365,1356452934
Paniem,Paniem,15.5167,78.3500,India,IN,IND,Andhra Pradesh,,14562,1356154152
Udaipur Bithwār,Udaipur Bithwar,26.2872,86.1578,India,IN,IND,Bihār,,13077,1356840356
Chandhaus,Chandhaus,25.2977,84.8595,India,IN,IND,Bihār,,13077,1356304256
Kambainellūr,Kambainellur,12.2071,78.3187,India,IN,IND,Tamil Nādu,,14299,1356561953
Nattappettai,Nattappettai,12.8187,79.7493,India,IN,IND,Tamil Nādu,,13346,1356365336
Besārh,Besarh,25.9537,87.0491,India,IN,IND,Bihār,,13384,1356151788
Abhwar,Abhwar,26.1740,86.6324,India,IN,IND,Bihār,,13390,1356253810
Nirakpurpāli,Nirakpurpali,25.3244,84.8114,India,IN,IND,Bihār,,12701,1356802168
Kubādupuram,Kubadupuram,16.4680,79.9539,India,IN,IND,Andhra Pradesh,,13904,1356122957
Rāyapalle,Rayapalle,16.2836,81.5024,India,IN,IND,Andhra Pradesh,,13597,1356641882
Aginiparru,Aginiparru,16.6817,80.7839,India,IN,IND,Andhra Pradesh,,13283,1356998058
Netāpur Tānda,Netapur Tanda,16.8321,79.4356,India,IN,IND,Andhra Pradesh,,13897,1356170706
Shitāb Diāra,Shitab Diara,25.7563,84.6133,India,IN,IND,Bihār,,13108,1356138394
Kumirimora,Kumirimora,22.6939,88.2192,India,IN,IND,West Bengal,,12208,1356708218
Baduriātola,Baduriatola,24.0928,84.0895,India,IN,IND,Jhārkhand,,12990,1356511216
Palkūr,Palkur,15.4144,78.2507,India,IN,IND,Andhra Pradesh,,13733,1356704289
Karaund,Karaund,25.9741,86.2343,India,IN,IND,Bihār,,11957,1356190947
Kodriva,Kodriva,22.5342,75.7725,India,IN,IND,Madhya Pradesh,,13507,1356585361
Panjgirāin Kalān,Panjgirain Kalan,30.6096,74.9143,India,IN,IND,Punjab,,13464,1356812094
Pilich,Pilich,25.2379,85.3483,India,IN,IND,Bihār,,12550,1356105629
Dammennu,Dammennu,17.0308,81.6861,India,IN,IND,Andhra Pradesh,,13000,1356047567
Kadattūr,Kadattur,12.0861,78.2926,India,IN,IND,Tamil Nādu,,13442,1356132916
Puduppatti,Puduppatti,9.7639,77.2678,India,IN,IND,Tamil Nādu,,13219,1356250290
Chinna Mushidivāda,Chinna Mushidivada,17.8057,83.2033,India,IN,IND,Andhra Pradesh,,13425,1356329396
Bhulath Gharbi,Bhulath Gharbi,31.5344,75.4953,India,IN,IND,Punjab,,13320,1356574372
Gosaingaon,Gosaingaon,25.3724,87.1049,India,IN,IND,Bihār,,12492,1356422615
Bhachhi Asli,Bhachhi Asli,26.0147,86.0444,India,IN,IND,Bihār,,12228,1356825854
Kachchippalli,Kachchippalli,11.5950,77.9188,India,IN,IND,Tamil Nādu,,12798,1356169189
Sirhāli Kalān,Sirhali Kalan,31.2783,74.9414,India,IN,IND,Punjab,,13012,1356211889
Bataredh,Bataredh,26.4250,84.6061,India,IN,IND,Bihār,,11833,1356465927
Kewatgāwān,Kewatgawan,25.8012,86.3229,India,IN,IND,Bihār,,12518,1356255463
Birdāban,Birdaban,26.4012,84.9934,India,IN,IND,Bihār,,12083,1356428155
Pentapādu Kasba,Pentapadu Kasba,16.7939,81.5403,India,IN,IND,Andhra Pradesh,,12889,1356836151
Tummanatti,Tummanatti,11.4284,76.7585,India,IN,IND,Tamil Nādu,,13275,1356750225
Mangarwāra,Mangarwara,26.0119,87.0854,India,IN,IND,Bihār,,12129,1356597404
Hissāramuruvani,Hissaramuruvani,15.7710,77.4194,India,IN,IND,Andhra Pradesh,,13189,1356635083
Vilāngurichchi,Vilangurichchi,11.0709,77.0178,India,IN,IND,Tamil Nādu,,12043,1356160164
Turbihāl,Turbihal,15.7614,76.5964,India,IN,IND,Karnātaka,,13034,1356364510
Palangavāngudi,Palangavangudi,10.7244,78.8108,India,IN,IND,Tamil Nādu,,12157,1356229996
Kalappālangulam,Kalappalangulam,9.1889,77.5604,India,IN,IND,Tamil Nādu,,12896,1356204247
Manamodu,Manamodu,11.1965,79.5953,India,IN,IND,Tamil Nādu,,12243,1356246237
Mehsāri,Mehsari,25.7554,85.8477,India,IN,IND,Bihār,,11869,1356095450
Chakwai,Chakwai,25.0543,85.6620,India,IN,IND,Bihār,,11451,1356150821
Baghambarpur,Baghambarpur,26.8075,84.4059,India,IN,IND,Bihār,,11614,1356494563
Kannudaiyāmpatti,Kannudaiyampatti,10.6377,78.4733,India,IN,IND,Tamil Nādu,,12778,1356202592
Barsaun,Barsaun,25.6316,84.4372,India,IN,IND,Bihār,,12140,1356297533
Upperu,Upperu,16.6500,77.5167,India,IN,IND,Andhra Pradesh,,12562,1356924393
Pharkia,Pharkia,25.9384,87.4034,India,IN,IND,Bihār,,12062,1356487358
Periya Pattanam,Periya Pattanam,9.2726,78.9023,India,IN,IND,Mizoram,,12510,1356033061
Chinnakkāmpālaiyam,Chinnakkampalaiyam,10.7064,77.4575,India,IN,IND,Tamil Nādu,,12796,1356171080
Battulapalle,Battulapalle,14.5167,77.7833,India,IN,IND,Andhra Pradesh,,12697,1356852308
Puttānattam,Puttanattam,10.4670,78.3687,India,IN,IND,Tamil Nādu,,12637,1356016712
Kalingiyam,Kalingiyam,11.4324,77.4178,India,IN,IND,Tamil Nādu,,12389,1356164000
Āppukkudal,Appukkudal,11.4684,77.5766,India,IN,IND,Tamil Nādu,,12569,1356167373
Bhandārso,Bhandarso,26.1780,86.1415,India,IN,IND,Bihār,,11151,1356119955
Rasaunk,Rasaunk,25.5537,86.5117,India,IN,IND,Bihār,,11165,1356970952
Naduhatti,Naduhatti,11.4043,76.8160,India,IN,IND,Tamil Nādu,,12628,1356141769
Manjanādi,Manjanadi,12.8700,74.8400,India,IN,IND,Karnātaka,,10933,1356744782
Pachchaimalaiyankottai,Pachchaimalaiyankottai,10.2736,77.8794,India,IN,IND,Tamil Nādu,,12129,1356245563
Zuvvaladinne,Zuvvaladinne,14.8080,80.0705,India,IN,IND,Andhra Pradesh,,12492,1356851672
Utehia,Utehia,26.4800,89.7300,India,IN,IND,Uttar Pradesh,,12022,1356895004
Enamadala,Enamadala,16.2281,80.3306,India,IN,IND,Andhra Pradesh,,11897,1356945614
Erumaippatti,Erumaippatti,11.1467,78.2900,India,IN,IND,Tamil Nādu,,12277,1356443438
Āvadattūr,Avadattur,11.7014,77.8638,India,IN,IND,Tamil Nādu,,11848,1356168388
Senduriā,Senduria,26.7469,84.6754,India,IN,IND,Bihār,,11411,1356107333
Kāttukkottai,Kattukkottai,11.6026,78.6698,India,IN,IND,Tamil Nādu,,12324,1356243353
Kallupatti,Kallupatti,9.7167,77.8667,India,IN,IND,Tamil Nādu,,12429,1356893230
Sahsaul,Sahsaul,25.7024,86.7758,India,IN,IND,Bihār,,11245,1356955844
Loiyo,Loiyo,23.7928,85.6320,India,IN,IND,Jhārkhand,,12198,1356181233
Yenkuvārigūdem,Yenkuvarigudem,16.9989,81.5061,India,IN,IND,Andhra Pradesh,,12277,1356153760
Zaladanki,Zaladanki,14.8843,79.9125,India,IN,IND,Andhra Pradesh,,12471,1356884236
Tundhul,Tundhul,23.3247,85.2447,India,IN,IND,Jhārkhand,,11985,1356192540
Kongnolli,Kongnolli,16.4200,74.5800,India,IN,IND,Mahārāshtra,,12035,1356271145
Awānkh,Awankh,32.1392,75.4611,India,IN,IND,Punjab,,11959,1356237155
Melavāyi,Melavayi,13.9397,77.2256,India,IN,IND,Andhra Pradesh,,12290,1356348734
Ichora,Ichora,19.4333,78.4667,India,IN,IND,Andhra Pradesh,,12358,1356489123
Gobardhanpur Kanāp,Gobardhanpur Kanap,25.0682,84.5241,India,IN,IND,Bihār,,10641,1356100404
Manne Ekeli,Manne Ekeli,17.7200,77.3600,India,IN,IND,Karnātaka,,12039,1356494614
Doddanahalli,Doddanahalli,12.3892,76.9672,India,IN,IND,Karnātaka,,12243,1356227049
Datiāna,Datiana,25.4834,84.8628,India,IN,IND,Bihār,,11258,1356047509
Sher Muhammadpuram,Sher Muhammadpuram,18.2997,83.8331,India,IN,IND,Andhra Pradesh,,11756,1356075910
Ghambiraopet,Ghambiraopet,18.3000,78.5833,India,IN,IND,Andhra Pradesh,,11545,1356200566
Anndevarapeta,Anndevarapeta,17.0937,81.5799,India,IN,IND,Andhra Pradesh,,12093,1356764826
Lālsaraia,Lalsaraia,26.7388,84.6607,India,IN,IND,Bihār,,11073,1356210955
Partāp Tānr,Partap Tanr,25.8897,85.2551,India,IN,IND,Bihār,,10615,1356462121
Bishunpur Hakīmābād,Bishunpur Hakimabad,25.8453,85.8432,India,IN,IND,Bihār,,10950,1356277644
Makhmālpur,Makhmalpur,25.2870,87.5469,India,IN,IND,Jhārkhand,,11243,1356413405
Vijayāpati,Vijayapati,8.1913,77.7476,India,IN,IND,Tamil Nādu,,11955,1356541356
Sindalakkundu,Sindalakkundu,10.3665,77.9046,India,IN,IND,Tamil Nādu,,11707,1356250198
Thogapalle,Thogapalle,17.2603,80.4786,India,IN,IND,Andhra Pradesh,,11802,1356639219
Saādatpur Aguāni,Saadatpur Aguani,25.2830,86.7412,India,IN,IND,Bihār,,11138,1356258378
Mallikkundam,Mallikkundam,11.8715,77.9227,India,IN,IND,Tamil Nādu,,11684,1356169320
Sangalbahīta,Sangalbahita,25.3295,87.3018,India,IN,IND,Bihār,,10693,1356196800
Tittachcheri,Tittachcheri,10.8674,79.7893,India,IN,IND,Tamil Nādu,,11206,1356731513
Tadapurambākkam,Tadapurambakkam,13.3205,80.1959,India,IN,IND,Tamil Nādu,,11551,1356912309
Lahra Muhabbat,Lahra Muhabbat,30.2421,75.1666,India,IN,IND,Punjab,,11835,1356039698
Fakirtaki,Fakirtaki,22.3815,88.7901,India,IN,IND,West Bengal,,10361,1356913401
Bucheya,Bucheya,26.3421,84.6642,India,IN,IND,Bihār,,11184,1356455116
Eklahra,Eklahra,22.2036,78.6893,India,IN,IND,Madhya Pradesh,,12140,1356854210
Pāta Putrela,Pata Putrela,17.0173,80.7137,India,IN,IND,Andhra Pradesh,,11981,1356605136
Antardipa,Antardipa,24.6442,87.9213,India,IN,IND,West Bengal,,10610,1356686856
Vegarai,Vegarai,11.0903,77.9679,India,IN,IND,Tamil Nādu,,11784,1356167524
Maida Babhangāwān,Maida Babhangawan,25.4793,86.0669,India,IN,IND,Bihār,,10582,1356792222
Darmahā,Darmaha,26.3663,84.9312,India,IN,IND,Bihār,,10802,1356018565
Khānsāhibpuram,Khansahibpuram,9.6304,77.6028,India,IN,IND,Tamil Nādu,,11774,1356216840
Phulgāchhi,Phulgachhi,26.3273,88.2792,India,IN,IND,Bihār,,11113,1356746186
Pettaivāyttalai,Pettaivayttalai,10.9014,78.4940,India,IN,IND,Tamil Nādu,,11571,1356226621
Pedda Adsarlapalli,Pedda Adsarlapalli,16.7086,79.0286,India,IN,IND,Andhra Pradesh,,11925,1356861679
Sahoria Subhai,Sahoria Subhai,25.9028,87.0421,India,IN,IND,Bihār,,10878,1356278574
Sisia,Sisia,25.4539,87.4549,India,IN,IND,Bihār,,10925,1356050103
Basaithi,Basaithi,26.0284,87.3329,India,IN,IND,Bihār,,11076,1356200085
Babhnoul,Babhnoul,25.3202,84.2128,India,IN,IND,Bihār,,10746,1356089511
Sunkarevu,Sunkarevu,16.3904,81.8615,India,IN,IND,Andhra Pradesh,,11528,1356177873
Jādopur Shukul,Jadopur Shukul,26.5250,84.4341,India,IN,IND,Bihār,,11254,1356833050
Kājhi Hridenagar,Kajhi Hridenagar,25.9320,87.2179,India,IN,IND,Bihār,,10760,1356280293
Bhangha,Bhangha,25.5780,87.2782,India,IN,IND,Bihār,,10966,1356388724
Maliāl,Malial,18.7000,78.9667,India,IN,IND,Andhra Pradesh,,11442,1356804328
Kautālam,Kautalam,15.7710,77.1240,India,IN,IND,Andhra Pradesh,,11670,1356642546
Periya Soragai,Periya Soragai,11.7394,77.9170,India,IN,IND,Tamil Nādu,,11299,1356167576
Pratāparāmpuram,Prataparampuram,10.6741,79.8512,India,IN,IND,Tamil Nādu,,11406,1356184959
Guraahai,Guraahai,33.6449,74.2301,India,IN,IND,Jammu and Kashmīr,,11594,1356548124
Pongode,Pongode,16.9246,79.7343,India,IN,IND,Andhra Pradesh,,11626,1356059962
Bhaurādah,Bhauradah,26.2520,87.8600,India,IN,IND,Bihār,,10769,1356396925
Kongupatti,Kongupatti,11.8593,78.0217,India,IN,IND,Tamil Nādu,,11023,1356245751
Vellavādanparappu,Vellavadanparappu,11.1854,77.8425,India,IN,IND,Tamil Nādu,,10732,1356167418
Ingurti,Ingurti,17.6695,79.8003,India,IN,IND,Andhra Pradesh,,11522,1356195310
Baroni Khurd,Baroni Khurd,25.6852,78.3746,India,IN,IND,Madhya Pradesh,,11444,1356096106
Kīlkottai,Kilkottai,10.2861,77.9160,India,IN,IND,Tamil Nādu,,11136,1356243881
Rewtith,Rewtith,26.2853,84.7155,India,IN,IND,Bihār,,10707,1356883616
Sarauni Kalān,Sarauni Kalan,25.7579,86.9392,India,IN,IND,Bihār,,11011,1356238177
Olaippatti,Olaippatti,11.7676,77.9927,India,IN,IND,Tamil Nādu,,11140,1356168343
Pūngulam,Pungulam,12.5727,78.7530,India,IN,IND,Tamil Nādu,,11179,1356740281
Pachauth,Pachauth,25.5760,86.8083,India,IN,IND,Bihār,,10556,1356289943
Goasi,Goasi,25.7643,87.4155,India,IN,IND,Bihār,,10744,1356928491
Nagar Nahusa,Nagar Nahusa,25.3959,85.3431,India,IN,IND,Bihār,,10983,1356046214
Varadarājampettai,Varadarajampettai,11.3553,79.4186,India,IN,IND,Tamil Nādu,,11319,1356171278
Shanmukhasundarapuram,Shanmukhasundarapuram,10.0065,77.5982,India,IN,IND,Tamil Nādu,,11469,1356228754
Devanakavundanūr,Devanakavundanur,11.5048,77.8383,India,IN,IND,Tamil Nādu,,11056,1356169719
Bālakrishnanpatti,Balakrishnanpatti,11.2511,78.4736,India,IN,IND,Tamil Nādu,,11328,1356235291
Mūdashedde,Mudashedde,12.9300,74.8800,India,IN,IND,Karnātaka,,9790,1356646886
Tulshia,Tulshia,26.3468,87.8411,India,IN,IND,Bihār,,10523,1356495785
Golet,Golet,19.2390,79.3891,India,IN,IND,Andhra Pradesh,,11524,1356196346
Auhar Sheikh,Auhar Sheikh,26.7216,84.5993,India,IN,IND,Bihār,,10310,1356974954
Sahuria,Sahuria,25.8197,86.6132,India,IN,IND,Bihār,,10519,1356521484
Uchchangidurgam,Uchchangidurgam,14.5614,76.0537,India,IN,IND,Karnātaka,,11373,1356742899
Barahbatta,Barahbatta,25.7727,85.7522,India,IN,IND,Bihār,,9653,1356546582
Kuppachchipālaiyam,Kuppachchipalaiyam,11.0273,78.1131,India,IN,IND,Tamil Nādu,,10787,1356241675
Usuppūr,Usuppur,11.3815,79.6970,India,IN,IND,Tamil Nādu,,10616,1356241129
Rounia,Rounia,25.5179,87.3999,India,IN,IND,Bihār,,10350,1356347491
Kuttappatti,Kuttappatti,11.7939,77.9225,India,IN,IND,Tamil Nādu,,10920,1356167967
Pāta Ellamilli,Pata Ellamilli,16.8473,81.4884,India,IN,IND,Andhra Pradesh,,11081,1356871455
Sonbāri,Sonbari,24.2286,80.7902,India,IN,IND,Madhya Pradesh,,11143,1356391360
Dhorgaon,Dhorgaon,25.9545,86.8933,India,IN,IND,Bihār,,9649,1356150069
Māshyāl,Mashyal,17.3226,76.2407,India,IN,IND,Karnātaka,,11326,1356675033
Gohuma Bairia,Gohuma Bairia,26.3938,86.3976,India,IN,IND,Bihār,,10257,1356131175
Rāmanāyakkanpālaiyam,Ramanayakkanpalaiyam,11.6291,78.5624,India,IN,IND,Tamil Nādu,,11082,1356242788
Chandreru,Chandreru,16.8200,81.9900,India,IN,IND,Andhra Pradesh,,10733,1356362084
Palukudoddi,Palukudoddi,15.8610,77.7180,India,IN,IND,Andhra Pradesh,,11164,1356259461
Hatwāns,Hatwans,22.7683,78.3464,India,IN,IND,Madhya Pradesh,,11102,1356215161
Telkap,Telkap,24.7048,84.0093,India,IN,IND,Bihār,,10787,1356077327
Kochgāwān,Kochgawan,25.0431,85.6279,India,IN,IND,Bihār,,9567,1356173991
Ghatāwān,Ghatawan,25.0968,83.7266,India,IN,IND,Bihār,,10072,1356933658
Dūrpalli,Durpalli,18.5967,78.4517,India,IN,IND,Andhra Pradesh,,11132,1356026765
Tiruppālaikudi,Tiruppalaikudi,9.5461,78.9172,India,IN,IND,Tamil Nādu,,10850,1356072980
Yelpur,Yelpur,18.7651,78.3953,India,IN,IND,Andhra Pradesh,,10975,1356181058
Kuttattuppatti,Kuttattuppatti,10.3759,77.8972,India,IN,IND,Tamil Nādu,,10748,1356250206
Saharbani,Saharbani,25.7201,86.4100,India,IN,IND,Bihār,,9954,1356460046
Punjai Turaiyāmpālaiyam,Punjai Turaiyampalaiyam,11.5142,77.4234,India,IN,IND,Tamil Nādu,,10971,1356168380
Bardipuram,Bardipuram,18.6431,78.1584,India,IN,IND,Andhra Pradesh,,10987,1356822105
Karebilachi,Karebilachi,14.1449,75.9032,India,IN,IND,Karnātaka,,11073,1356181309
Chittārkottal,Chittarkottal,9.4276,78.9015,India,IN,IND,Mizoram,,10706,1356274194
Sakkamapatti,Sakkamapatti,9.9250,77.6039,India,IN,IND,Tamil Nādu,,11039,1356212285
Itikalapalle,Itikalapalle,14.6013,77.6582,India,IN,IND,Andhra Pradesh,,9980,1356091263
Kowdalli,Kowdalli,12.0670,77.4438,India,IN,IND,Karnātaka,,11131,1356546461
Kamargani,Kamargani,22.5475,88.6606,India,IN,IND,West Bengal,,9555,1356656536
Potukonda,Potukonda,17.2708,81.7540,India,IN,IND,Andhra Pradesh,,11169,1356128984
Kapasiāwān,Kapasiawan,25.2783,85.2869,India,IN,IND,Bihār,,9960,1356794248
Thepaha Rāja Rām,Thepaha Raja Ram,26.2229,84.2523,India,IN,IND,Bihār,,9662,1356390012
Siktiāhi,Siktiahi,26.4812,86.4023,India,IN,IND,Bihār,,10352,1356146314
Gokinepalle,Gokinepalle,16.9228,79.7828,India,IN,IND,Andhra Pradesh,,10836,1356874906
Karadichittūr,Karadichittur,11.8289,78.8758,India,IN,IND,Tamil Nādu,,10641,1356245616
Barahra,Barahra,26.2356,86.5615,India,IN,IND,Bihār,,9877,1356259938
Miānpur Dubauli,Mianpur Dubauli,26.7381,84.4661,India,IN,IND,Bihār,,9560,1356096686
Kumāravādi,Kumaravadi,10.5264,78.3118,India,IN,IND,Tamil Nādu,,10735,1356208650
Mātsavaram,Matsavaram,16.5270,79.8920,India,IN,IND,Andhra Pradesh,,10388,1356409760
Janāpul,Janapul,22.8615,88.6868,India,IN,IND,West Bengal,,9515,1356020133
Kaunra,Kaunra,25.5231,84.5575,India,IN,IND,Bihār,,9906,1356037434
Khokri Kalān,Khokri Kalan,30.8456,75.3307,India,IN,IND,Punjab,,10600,1356060446
Pāraippatti,Paraippatti,10.3144,77.8601,India,IN,IND,Tamil Nādu,,10379,1356252319
Baltāra,Baltara,25.5116,86.7232,India,IN,IND,Bihār,,9876,1356481249
Pūliguntā,Puligunta,12.4395,78.3625,India,IN,IND,Tamil Nādu,,10563,1356483360
Vellipālaiyam,Vellipalaiyam,11.3314,76.9813,India,IN,IND,Tamil Nādu,,10583,1356357021
Taiyūr,Taiyur,12.7833,80.1833,India,IN,IND,Tamil Nādu,,10043,1356294017
Danau Kändimarg,Danau Kandimarg,33.5646,74.9754,India,IN,IND,Jammu and Kashmīr,,9402,1356920069
Belāo,Belao,25.1476,85.7377,India,IN,IND,Bihār,,10464,1356236821
Angalakudūru Malepalle,Angalakuduru Malepalle,16.2392,80.6117,India,IN,IND,Andhra Pradesh,,9920,1356531518
Khāpdeh,Khapdeh,26.2706,87.1993,India,IN,IND,Bihār,,9929,1356898004
Nariār,Nariar,25.8875,86.5632,India,IN,IND,Bihār,,9940,1356524403
Perumpāndi,Perumpandi,10.9808,79.3839,India,IN,IND,Tamil Nādu,,9241,1356172303
Velappādi,Velappadi,12.6499,79.3151,India,IN,IND,Tamil Nādu,,10395,1356965281
Dhanur Kalyānwādi,Dhanur Kalyanwadi,17.7700,77.1400,India,IN,IND,Karnātaka,,10133,1356053071
Bodippatti,Bodippatti,10.5642,77.2336,India,IN,IND,Tamil Nādu,,10574,1356170909
Gajiginhālu,Gajiginhalu,15.6969,76.6647,India,IN,IND,Karnātaka,,10568,1356818124
Ratnahalli,Ratnahalli,12.1922,76.6653,India,IN,IND,Karnātaka,,9584,1356157793
Suhiya,Suhiya,25.6482,84.3916,India,IN,IND,Bihār,,9898,1356624070
Tettuppatti,Tettuppatti,10.3979,77.8225,India,IN,IND,Tamil Nādu,,10260,1356247265
Bhawānandpur,Bhawanandpur,25.5400,86.1030,India,IN,IND,Bihār,,9603,1356038471
Vikrutamāla,Vikrutamala,13.6206,79.5642,India,IN,IND,Andhra Pradesh,,10457,1356046673
Shāhpur Chaumukhi,Shahpur Chaumukhi,25.7683,86.9049,India,IN,IND,Bihār,,10098,1356362474
Puduppatti,Puduppatti,9.6171,77.6375,India,IN,IND,Tamil Nādu,,10368,1356217616
Uchti,Uchti,25.9197,86.2544,India,IN,IND,Bihār,,9108,1356260354
Kaimūh,Kaimuh,33.7197,75.0811,India,IN,IND,Jammu and Kashmīr,,9839,1356552576
Dibrāghani,Dibraghani,25.8261,87.0664,India,IN,IND,Bihār,,9422,1356094419
Nāgambhotlapālem,Nagambhotlapalem,15.6804,79.8151,India,IN,IND,Andhra Pradesh,,10534,1356817715
Pasupatikovil,Pasupatikovil,10.8893,79.1795,India,IN,IND,Tamil Nādu,,9808,1356173632
Rāmpur Parhat,Rampur Parhat,25.5916,87.1622,India,IN,IND,Bihār,,9510,1356181732
Dharir,Dharir,22.3337,88.7324,India,IN,IND,West Bengal,,9411,1356121393
Lālmunia Munhāra,Lalmunia Munhara,26.5741,86.4012,India,IN,IND,Bihār,,10026,1356083821
